id,segment,segment_name,age,income,time_scarcity,fashion_interest,price_sensitivity,platform_preference,wtp_subscription,wtp_per_outfit,wtp_bundle_10
busy_professional_160,busy_professional,Busy Professional,37,43255.52069829,10.0,4.510198522861053,0.5367389181890309,LinkedIn,76.34406344308755,9.667568392788663,67.67297874952064
busy_professional_161,busy_professional,Busy Professional,29,76766.72504200495,8.354760943909884,5.429363347002781,0.9031373890126968,LinkedIn,46.59293662896295,6.563231608401715,45.942621258812004
busy_professional_162,busy_professional,Busy Professional,36,41163.26459373343,7.682616647561637,7.166187228207282,0.6938083498726852,LinkedIn,57.75766780092139,9.32806839666182,65.29647877663274
busy_professional_163,busy_professional,Busy Professional,28,141961.96820471017,4.323993656796967,7.043688528274095,0.9114249866712617,LinkedIn,42.64224864782329,7.80424823861195,54.629737670283646
busy_professional_164,busy_professional,Busy Professional,36,69428.63742246792,7.872785448986092,4.45386314429121,0.7201634844508104,LinkedIn,54.192019236193886,7.464931214870065,52.25451850409045
busy_professional_165,busy_professional,Busy Professional,34,108754.4619882142,9.309358609600213,7.616095174369195,0.725358631936094,LinkedIn,68.3842966144426,10.019263949112796,70.13484764378957
busy_professional_166,busy_professional,Busy Professional,36,95206.31889286179,5.94612459364324,7.234986764790772,0.7945194964826086,LinkedIn,51.49255851956843,8.794838130327923,61.56386691229546
busy_professional_167,busy_professional,Busy Professional,34,62530.0022939384,7.135549153765042,4.912105592377151,0.8688884702058737,LinkedIn,43.39654884145342,6.401315766565052,44.80921036595535
busy_professional_168,busy_professional,Busy Professional,40,59906.052710915734,9.265444584373485,5.810278211915762,0.8613186495827373,LinkedIn,50.20350586456381,6.963567571070355,48.74497299749248
busy_professional_169,busy_professional,Busy Professional,39,74532.37897983877,10.0,6.445912596583832,0.6763204198907541,LinkedIn,69.48216670404362,9.520246753970799,66.64172727779558
busy_professional_170,busy_professional,Busy Professional,28,89669.16911192695,7.366925601470016,5.266178636409662,0.4186677806303555,LinkedIn,96.72841927691043,14.137419415696966,98.96193590987875
busy_professional_171,busy_professional,Busy Professional,35,105610.38470643651,8.313079327984795,6.89764167115407,1.0001943261128579,LinkedIn,46.052686065573724,6.86632018686737,48.06424130807159
busy_professional_172,busy_professional,Busy Professional,33,137032.86641912855,8.043169542269114,6.114384968337263,0.735807359309793,LinkedIn,61.89942490990605,8.952922917107442,62.67046041975209
busy_professional_173,busy_professional,Busy Professional,28,92444.00627295993,5.92068848993167,6.340269684733095,0.643876796767037,LinkedIn,60.97838020673876,10.09433400239118,70.66033801673825
busy_professional_174,busy_professional,Busy Professional,28,149002.11345671988,8.355910150413026,7.379127991542811,0.5593647149748224,LinkedIn,87.36116965096161,13.093482750450322,91.65437925315226
busy_professional_175,busy_professional,Busy Professional,32,53299.462208923294,6.506281259257726,7.985974050883902,0.5591441738820213,LinkedIn,72.11822777987769,12.576008800043963,88.03206160030774
busy_professional_176,busy_professional,Busy Professional,35,46051.1920580833,7.899427959725023,6.599685144134533,0.8065190218741102,LinkedIn,49.92089116251541,7.755334749015351,54.28734324310744
busy_professional_177,busy_professional,Busy Professional,39,77305.3595830047,7.511652367035696,6.796484656665625,0.9020282920857237,LinkedIn,47.11746334997876,7.361634386339722,51.53144070437805
busy_professional_178,busy_professional,Busy Professional,28,89442.52502333134,6.496983461934848,6.456237421207156,0.8221171490567646,LinkedIn,49.30354884522221,7.9583924839153,55.708747387407094
busy_professional_179,busy_professional,Busy Professional,32,105120.07946834512,9.895380018930311,6.047690035092512,0.7022696957952438,LinkedIn,68.50475030382466,9.131310804907455,63.919175634352186
busy_professional_180,busy_professional,Busy Professional,29,46836.20345755634,8.413142638993323,6.982181681566248,0.7267695308491999,LinkedIn,57.706483279812886,8.880719861648403,62.16503903153882
busy_professional_181,busy_professional,Busy Professional,32,64518.39016112994,9.42356312374681,5.764796842509202,0.5072384979805563,LinkedIn,86.55835556050933,11.853695352544625,82.97586746781236
busy_professional_182,busy_professional,Busy Professional,40,113226.73593837857,8.379376339436512,5.441459781115136,0.8773034825138109,LinkedIn,50.350046353808246,6.983760795350548,48.88632556745384
busy_professional_183,busy_professional,Busy Professional,37,118696.3945332259,10.0,7.08270560806703,0.3,LinkedIn,169.2105469032109,23.44188636923451,164.09320458464157
busy_professional_184,busy_professional,Busy Professional,40,90553.34429084283,7.781877067504785,7.506907350688225,0.5210785395560992,LinkedIn,86.47540875836417,13.629122794220338,95.40385955954237
busy_professional_185,busy_professional,Busy Professional,39,118346.49049401787,8.976722598443706,8.450875707256888,0.7970350210459177,LinkedIn,63.675941451214044,9.743823407233247,68.20676385063273
busy_professional_186,busy_professional,Busy Professional,40,106694.12560427221,8.924548308092824,4.380643714289372,0.8171006921717158,LinkedIn,53.00795743631531,6.770306380496304,47.392144663474134
busy_professional_187,busy_professional,Busy Professional,34,91404.03646084561,8.470177584566702,6.769084619291084,0.6656173257856484,LinkedIn,68.21113103646651,10.09451850933826,70.6616295653678
busy_professional_188,busy_professional,Busy Professional,38,72067.78874749069,10.0,8.7586777483431,0.6274322879120682,LinkedIn,80.3766345549877,12.134638760905077,84.94247132633554
busy_professional_189,busy_professional,Busy Professional,35,68057.27485937388,6.218132688117032,5.680419205772756,0.5670930140715574,LinkedIn,65.95272871666934,10.574307182048688,74.0201502743408
busy_professional_190,busy_professional,Busy Professional,31,63184.23431572473,9.690486912970531,5.639567414293646,0.539042616667935,LinkedIn,81.89815490202389,11.015987604535702,77.11191323174991
busy_professional_191,busy_professional,Busy Professional,29,59896.4808311983,7.348303652343807,5.958378135135863,0.746842946507304,LinkedIn,52.94716014519662,8.131535837467942,56.92075086227559
busy_professional_192,busy_professional,Busy Professional,28,61163.52072570247,8.087314020479388,6.675694648767085,0.3934945316165357,LinkedIn,107.42115520643766,16.388507639856975,114.71955347899883
busy_professional_193,busy_professional,Busy Professional,34,142743.06888515467,7.504154629680001,7.400523497260363,1.024221711557543,LinkedIn,45.62264237840192,7.1378779122792375,49.96514538595466
busy_professional_194,busy_professional,Busy Professional,40,74603.31646470539,8.343925364800546,6.618327423584119,0.9388363925102138,LinkedIn,46.637537644051186,6.953773113731871,48.6764117961231
busy_professional_195,busy_professional,Busy Professional,34,120512.60619974637,7.643880559375786,5.001173312274926,0.7942831112772808,LinkedIn,53.03009451830615,7.454395191845601,52.1807663429192
busy_professional_196,busy_professional,Busy Professional,30,67369.73159175547,7.44456990561033,8.82885163803925,0.8875676603133288,LinkedIn,50.48408877546341,8.569996514905045,59.98997560433531
busy_professional_197,busy_professional,Busy Professional,32,69680.28273789035,7.918447660096024,6.343038468869886,0.766891357997405,LinkedIn,54.8921681071911,8.279440889681425,57.956086227769966
busy_professional_198,busy_professional,Busy Professional,35,88128.86742657221,8.84446776540697,4.841258880147418,0.5293171920500691,LinkedIn,81.04964532447443,10.744946781747238,75.21462747223066
busy_professional_199,busy_professional,Busy Professional,33,107102.52091397949,7.073974312892009,4.990909442342574,0.6983443850899901,LinkedIn,57.66528540740581,8.38993877703077,58.729571439215384
busy_professional_200,busy_professional,Busy Professional,39,86081.79236860726,10.0,6.181643369484451,0.8725593971580977,LinkedIn,54.330027335913634,7.3098026093392345,51.16861826537464
busy_professional_201,busy_professional,Busy Professional,35,102047.28724065778,10.0,6.700713822391156,0.6281415818425881,LinkedIn,78.38764995195578,10.736218038463237,75.15352626924265
busy_professional_202,busy_professional,Busy Professional,30,75542.67791157427,9.32016903124786,5.68051496140625,0.6462727883225393,LinkedIn,68.74492563075144,9.360750675956941,65.5252547316986
busy_professional_203,busy_professional,Busy Professional,40,97560.41580467568,9.78616889757611,7.210224989734298,1.0063377602481829,LinkedIn,49.02979835284466,6.944596942132571,48.612178594928
busy_professional_204,busy_professional,Busy Professional,33,89871.32053004617,8.261988334434045,5.950054208048982,0.8112113295657711,LinkedIn,53.67180629028009,7.740691411063833,54.18483987744683
busy_professional_205,busy_professional,Busy Professional,34,90740.69825409135,8.271292967342355,5.027068896128418,0.8724526049593757,LinkedIn,48.27538409883812,6.6467225484042345,46.52705783882964
busy_professional_206,busy_professional,Busy Professional,29,105443.81739690124,6.265910410526041,6.029570518114301,0.7179912296253579,LinkedIn,55.894752186727224,8.920171403157266,62.44119982210086
busy_professional_207,busy_professional,Busy Professional,29,101137.10452852689,10.0,5.630666118056399,0.7438300655327877,LinkedIn,63.76935907839452,8.296467888675375,58.07527522072762
busy_professional_208,busy_professional,Busy Professional,34,98450.5588699211,8.571931075424658,7.450778332927759,0.4117011503872769,LinkedIn,114.51044426238794,17.29695403126226,121.0786782188358
busy_professional_209,busy_professional,Busy Professional,32,73839.1596362368,8.791134989347462,7.2883580998317266,0.4946969401177879,LinkedIn,92.43061563320151,13.885618934603551,97.19933254222485
busy_professional_210,busy_professional,Busy Professional,33,79150.23332744588,10.0,5.2961422937743885,1.082160917691757,LinkedIn,42.0586203826712,5.427482158137941,37.99237510696559
busy_professional_211,busy_professional,Busy Professional,38,94177.55666970168,7.711291919030565,5.842753911601205,0.3,LinkedIn,141.3978438493772,20.823419803600938,145.76393862520655
busy_professional_212,busy_professional,Busy Professional,30,82175.20545329784,6.662597424716572,6.106742727131643,0.9331827430742801,LinkedIn,42.769521512263566,6.766734125566204,47.367138878963424
busy_professional_213,busy_professional,Busy Professional,40,59469.179571732166,9.56253467094903,6.292560856525439,0.5871842738526543,LinkedIn,75.86767583015036,10.625063821659642,74.37544675161749
busy_professional_214,busy_professional,Busy Professional,33,95771.0061083437,8.86496149619255,5.58757398247466,1.0098418953052608,LinkedIn,44.15795717340546,6.061208760207756,42.428461321454286
busy_professional_215,busy_professional,Busy Professional,38,107447.21346900855,8.190149247353007,5.146953683506511,0.5661757837774714,LinkedIn,75.94426316413103,10.498164794371373,73.48715356059961
busy_professional_216,busy_professional,Busy Professional,28,53711.51439523889,10.0,5.901418585928917,0.9234591663176256,LinkedIn,47.929822510248,6.4840112271637045,45.38807859014592
busy_professional_217,busy_professional,Busy Professional,35,74526.99701878634,7.777340105522741,7.951823366039618,0.3,LinkedIn,148.97210642282218,24.05919212264818,168.41434485853725
busy_professional_218,busy_professional,Busy Professional,34,61390.780561423686,8.98486864436347,7.49904212098504,0.7982809134038995,LinkedIn,56.87308144713474,8.60579548011343,60.24056836079401
busy_professional_219,busy_professional,Busy Professional,36,49346.861683267576,9.409247635917184,4.215875060759597,0.7632852146098167,LinkedIn,52.50139490043764,6.684400132059254,46.790800924414775
busy_professional_220,busy_professional,Busy Professional,39,88202.61037276973,7.478422513787679,7.008772258786469,0.5694752041395217,LinkedIn,76.32096827530937,11.984836548118874,83.89385583683212
busy_professional_221,busy_professional,Busy Professional,38,134070.56585113646,7.92240960721074,6.394194444155779,0.6855433043859152,LinkedIn,66.56401722789248,9.814141795825217,68.69899257077651
busy_professional_222,busy_professional,Busy Professional,33,110588.0380616415,6.859556580904908,6.446557669311793,0.7957744327863671,LinkedIn,53.230147332460355,8.359604035763901,58.5172282503473
busy_professional_223,busy_professional,Busy Professional,35,108496.20258824219,9.769020317006904,5.61197254525655,0.7095207103628702,LinkedIn,66.65301255034412,8.73359248133733,61.13514736936131
busy_professional_224,busy_professional,Busy Professional,33,122584.95754417876,9.816043435863508,5.7348429914044035,0.7053771677989061,LinkedIn,68.45395880450562,8.966061564280789,62.76243094996553
busy_professional_225,busy_professional,Busy Professional,39,86562.5683312369,7.3292889905119845,5.4346701932367605,0.9150248550434578,LinkedIn,44.276768769759485,6.546152282207895,45.82306597545526
busy_professional_226,busy_professional,Busy Professional,34,89885.25712491582,6.906050833875848,7.186659284770822,0.8246619613309207,LinkedIn,51.678801139988316,8.402495231822698,58.81746662275888
busy_professional_227,busy_professional,Busy Professional,29,87544.10182469063,8.088952278628081,6.252681573154303,0.8760592498506498,LinkedIn,49.673184160826416,7.333289050234705,51.333023351642936
busy_professional_228,busy_professional,Busy Professional,36,86490.75924800435,7.529594833441639,6.837867976336308,0.7786970770843499,LinkedIn,55.47028637874842,8.635546562863617,60.44882594004531
busy_professional_229,busy_professional,Busy Professional,29,116629.93129059247,9.339038813092497,5.597505427566971,1.1826787830234273,LinkedIn,39.50127772105159,5.2637753045839055,36.846427132087335
busy_professional_230,busy_professional,Busy Professional,38,87863.3341553866,9.925218206498247,5.762456248118004,0.9634556453462372,LinkedIn,48.45975093387525,6.403218869483112,44.822532086381784
